"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /v1/interview/me/sessions/FAKE/history → 404.","0","test_p1_get_conversation_history_invalid_session","tests.api","2026-07-03","failed","2026-07-03","TestAIInterviewP1","test_interview","",""
"","0","test_del_university_safe","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversities","test_auth","",""
"POST /idp/save without token → 401/403.","1","test_p1_idp_save_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthIDPCRUD","test_auth","",""
"P1: GET /reports/credit-flow without required dates → 422.","0","test_p1_credit_flow_no_dates","tests.api","2026-07-03","failed","2026-07-03","TestBillingReports","test_billing","",""
"POST /auth/register with invalid email format → 422.","0","test_p1_register_invalid_email_format","tests.api","2026-07-03","broken","2026-07-03","TestAuthPublicP1","test_auth","",""
"P0: POST /v1/tests/schedule — schedule a test.","0","test_schedule_test","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpoints","test_mentorship","",""
"","0","test_create_assessment","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"","0","test_get_user_progress","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
"P1: DELETE /me/mentor/skills/99999 → 204 (idempotent) or 404.","0","test_p1_delete_mentor_skill_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"","0","test_delete_job","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"","0","test_p1_update_coding_question_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"","0","test_get_enrollment_progress","tests.api","2026-07-03","failed","2026-07-03","TestCoursesEnrollments","test_courses","",""
"POST /auth/universities duplicate name → 409.","0","test_p1_create_university_duplicate","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"P1: POST /subscriptions/99999/grant → 404.","0","test_p1_grant_due_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestBillingSubscriptions","test_billing","",""
"","0","test_create_quiz","tests.api","2026-07-03","failed","2026-07-03","TestCoursesQuizzes","test_courses","",""
"POST /v1/interview/start without token → 401/403.","1","test_p1_start_interview_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAIInterviewP1","test_interview","",""
"","0","test_get_audio_devices","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
"P0: GET /v1/evaluations/admin/user/{id} — admin gets user evals.","0","test_get_evaluations_admin_by_user","tests.api","2026-07-03","failed","2026-07-03","TestQuizNewEndpoints","test_quiz","",""
"P0: GET /v1/analyze/session/{id}/metrics — session metrics.","0","test_get_analyze_session_metrics","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpoints","test_interview","",""
"P1: GET without token → 401/403.","1","test_p1_get_idp_session_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestQuizNewEndpointsP1","test_quiz","",""
"POST /api/evaluation/evaluate-answer with empty body → 422.","0","test_p1_evaluate_answer_empty_payload","tests.api","2026-07-03","failed","2026-07-03","TestAuthEvaluationP1","test_auth","",""
"","1","test_p1_submit_attempt_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesQuizzesP1","test_courses","",""
"P1: GET /wallet/balance without token → 401/403.","1","test_p1_get_balance_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestBillingWallet","test_billing","",""
"","0","test_delete_university_group","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"","0","test_del_assessment_safe","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"","1","test_p1_instructor_dashboard_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesAnalyticsP1","test_courses","",""
"P1: GET /subscriptions/me without token → 401/403.","1","test_p1_get_subscription_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestBillingSubscriptions","test_billing","",""
"P1: GET /resumes/admin/users/99999/skills → 200 with empty skills (API returns empty result, not 404).","0","test_p1_admin_get_skills_nonexistent_user","tests.api","2026-07-03","failed","2026-07-03","TestResumeAdmin","test_resumes","",""
"P0: Healthz returns 200.","0","test_healthz","tests.api","2026-07-03","failed","2026-07-03","TestBillingHealth","test_billing","",""
"","0","test_list_university_group_members","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"","0","test_list_coding_questions_pool","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P1: POST /resumes/99999/re-analyze → 404.","0","test_p1_trigger_reanalysis_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestResumeP1","test_resumes","",""
"P0: PUT /api/v1/pricing/packs/{id} — update a pricing pack.","0","test_update_pricing_pack","tests.api","2026-07-03","failed","2026-07-03","TestBillingNewEndpoints","test_billing","",""
"P0: Delete a question from a draft assessment.","0","test_delete_question","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentQuestions","test_auth","",""
"P1: List pending add-user requests.","0","test_list_add_user_requests","tests.api","2026-07-03","skipped","2026-07-03","TestAuthAddUserRequests","test_auth","",""
"P1: POST /api/v1/it-journey/session with empty body → 422.","0","test_p1_create_session_empty","tests.api","2026-07-03","failed","2026-07-03","TestJobsITJourneyP1","test_jobs_endpoints","",""
"P1: PATCH /v1/mentors/me/hide-profile without token → 401.","1","test_p1_hide_profile_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
